stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-101811,R-007,Andheri,19.108205,72.969889,warehouse,low,completed,customer_unavailable,2024-10-07,19:15,19:15,37,93.2,pharmaceuticals,Amit Sharma,
STP-101812,R-012,Panvel,19.000823,72.918823,pickup,low,delayed,,2024-10-26,10:30,12:30,34,51.62,furniture,Amit Sharma,
STP-101813,R-008,Thane,19.176468,73.001804,pickup,high,completed,,2025-01-28,08:30,18:00,13,459.21,electronics,Amit Sharma,
STP-101814,R-001,Thane,18.929678,73.099244,pickup,low,pending,,2025-04-18,09:45,19:15,26,16.53,groceries,Priya Patel,
STP-101815,R-008,Borivali,19.094007,73.087738,warehouse,low,completed,,2025-07-02,21:00,21:00,20,45.35,furniture,Vikram Singh,Call before arrival
STP-101816,R-005,Borivali,19.141826,72.946236,pickup,medium,pending,,2024-05-09,16:15,16:15,30,205.15,furniture,Vikram Singh,Fragile
STP-101817,R-015,Andheri,18.999641,73.07403,warehouse,high,pending,,2024-06-09,15:15,15:15,27,63.36,pharmaceuticals,Sneha Iyer,
STP-101818,R-015,Andheri,19.218766,72.820511,pickup,high,delayed,traffic,2025-08-17,15:45,17:15,19,442.22,electronics,Amit Sharma,Fragile
STP-101819,R-008,Powai,19.164632,72.87013,pickup,low,pending,,2024-02-05,11:00,16:15,38,193.49,furniture,Amit Sharma,
STP-101820,R-006,Thane,19.022991,73.000772,warehouse,low,completed,,2024-02-19,16:15,22:00,7,334.71,furniture,Sneha Iyer,Leave at doorstep
STP-101821,R-016,Vashi,19.023653,73.050942,pickup,high,failed,,2024-07-28,15:45,15:45,13,281.24,pharmaceuticals,Sneha Iyer,Fragile
STP-101822,R-001,Borivali,19.245081,72.846657,pickup,medium,pending,,2025-12-24,19:00,19:00,16,283.31,furniture,Sneha Iyer,
STP-101823,R-004,Panvel,18.922912,72.843991,delivery,high,failed,weather,2024-09-24,17:30,17:30,33,164.2,furniture,Vikram Singh,
STP-101824,R-017,Vashi,18.980895,72.772737,delivery,high,pending,,2025-01-19,21:45,21:45,5,498.91,pharmaceuticals,Amit Sharma,Urgent delivery
STP-101825,R-012,Colaba,19.24256,72.873004,delivery,high,failed,traffic,2024-04-15,14:00,14:00,17,97.16,groceries,Sneha Iyer,
STP-101826,R-006,Andheri,19.080756,72.870935,delivery,low,delayed,customer_unavailable,2024-06-18,16:45,18:15,35,323.72,electronics,Sneha Iyer,Handle with care
STP-101827,R-007,Borivali,19.221159,72.877752,delivery,high,delayed,vehicle_issue,2024-11-01,06:15,18:30,35,364.87,electronics,Amit Sharma,
STP-101828,R-003,Dadar,18.987462,72.947405,pickup,medium,delayed,,2025-09-11,07:30,22:45,33,110.62,furniture,Priya Patel,Leave at doorstep
STP-101829,R-018,Panvel,19.095261,73.072659,warehouse,medium,failed,,2024-01-07,20:15,20:15,48,215.6,groceries,Priya Patel,
STP-101830,R-013,Dadar,19.210166,73.091941,delivery,low,pending,,2025-08-05,10:15,14:00,23,344.79,electronics,Vikram Singh,
STP-101831,R-013,Panvel,19.122573,72.952818,delivery,medium,failed,customer_unavailable,2024-04-14,18:30,21:00,12,252.5,furniture,Amit Sharma,
STP-101832,R-006,Bandra,18.925563,72.823521,pickup,low,failed,,2025-10-22,06:15,19:00,54,456.33,furniture,Amit Sharma,
STP-101833,R-020,Thane,19.063878,72.858287,delivery,medium,completed,,2024-12-10,19:30,19:30,59,454.06,electronics,Rahul Mehta,Call before arrival
STP-101834,R-006,Bandra,19.225633,73.098342,pickup,low,pending,,2025-07-08,16:30,20:30,32,446.2,furniture,Vikram Singh,
STP-101835,R-006,Powai,19.180685,72.925088,warehouse,high,delayed,customer_unavailable,2025-09-01,20:30,20:30,39,238.93,furniture,Amit Sharma,
STP-101836,R-020,Powai,18.892323,72.811723,delivery,low,failed,,2025-08-30,15:15,18:15,20,338.21,groceries,Rahul Mehta,
STP-101837,R-007,Powai,19.168878,73.0207,delivery,medium,failed,,2024-02-15,21:45,21:45,21,443.06,electronics,Vikram Singh,
STP-101838,R-015,Bandra,19.164107,73.038516,warehouse,high,failed,customer_unavailable,2024-03-30,08:30,11:30,9,446.7,groceries,Amit Sharma,
STP-101839,R-007,Vashi,19.109674,72.839046,warehouse,medium,completed,,2024-08-14,18:30,20:30,52,325.83,pharmaceuticals,Vikram Singh,
STP-101840,R-007,Dadar,19.179545,72.808182,pickup,high,pending,weather,2024-06-06,09:45,20:15,25,455.6,groceries,Amit Sharma,Urgent delivery
STP-101841,R-001,Vashi,19.069168,72.928879,delivery,low,completed,vehicle_issue,2025-02-03,10:30,17:15,22,45.37,groceries,Sneha Iyer,
STP-101842,R-011,Powai,19.193784,72.848223,pickup,high,failed,,2024-03-21,06:30,18:00,28,409.77,electronics,Priya Patel,Fragile
STP-101843,R-014,Borivali,19.153468,72.930156,warehouse,medium,delayed,customer_unavailable,2025-04-07,12:00,12:00,39,251.03,electronics,Priya Patel,
STP-101844,R-019,Kurla,18.969663,72.886592,warehouse,medium,completed,customer_unavailable,2024-10-24,14:30,14:30,15,50.75,electronics,Vikram Singh,
STP-101845,R-005,Powai,19.230077,72.847634,warehouse,medium,failed,,2024-10-10,09:00,09:00,10,53.47,furniture,Vikram Singh,Leave at doorstep
STP-101846,R-004,Vashi,19.111483,73.018697,pickup,medium,pending,,2025-07-03,20:00,20:00,47,382.41,electronics,Amit Sharma,Fragile
STP-101847,R-012,Powai,19.154467,72.826241,pickup,high,failed,,2025-08-11,11:30,20:30,53,199.07,groceries,Amit Sharma,Handle with care
STP-101848,R-001,Powai,19.244877,72.982422,delivery,low,pending,traffic,2025-06-04,15:45,21:00,16,235.1,groceries,Vikram Singh,
STP-101849,R-006,Bandra,19.000374,72.953081,delivery,medium,failed,,2024-10-21,12:45,12:45,14,334.11,electronics,Vikram Singh,
STP-101850,R-005,Thane,18.916445,72.872854,warehouse,high,completed,,2025-05-07,19:45,22:45,5,101.45,furniture,Vikram Singh,
STP-101851,R-003,Powai,19.073403,73.003001,delivery,high,delayed,,2024-07-07,21:30,21:30,38,354.47,furniture,Amit Sharma,Handle with care
STP-101852,R-002,Andheri,18.90954,73.058984,warehouse,high,failed,,2025-10-31,16:00,16:00,51,302.71,pharmaceuticals,Priya Patel,
STP-101853,R-011,Powai,19.251949,72.79275,warehouse,high,pending,traffic,2025-11-01,18:45,18:45,58,180.03,groceries,Priya Patel,
STP-101854,R-010,Colaba,18.908945,72.935427,delivery,low,completed,,2025-12-16,09:45,09:45,59,480.03,pharmaceuticals,Rahul Mehta,
STP-101855,R-016,Colaba,18.907776,72.863184,delivery,low,delayed,,2024-07-12,09:30,14:15,35,21.15,groceries,Amit Sharma,Call before arrival
STP-101856,R-014,Borivali,18.917383,72.904019,delivery,high,delayed,,2024-10-13,08:45,15:30,37,317.41,electronics,Amit Sharma,Call before arrival
STP-101857,R-017,Thane,19.252754,72.830843,warehouse,low,delayed,,2024-11-15,06:15,11:45,15,112.34,groceries,Sneha Iyer,Leave at doorstep
STP-101858,R-015,Colaba,19.222443,73.023791,delivery,low,failed,vehicle_issue,2025-02-10,17:45,17:45,13,351.7,furniture,Amit Sharma,Fragile
STP-101859,R-016,Vashi,19.062791,72.819241,delivery,high,delayed,vehicle_issue,2025-08-29,15:00,22:00,42,17.72,electronics,Rahul Mehta,Handle with care
STP-101860,R-020,Panvel,19.208223,72.978901,delivery,medium,delayed,customer_unavailable,2025-11-21,13:30,14:00,49,365.54,groceries,Priya Patel,Leave at doorstep
STP-101861,R-019,Colaba,19.067309,72.840982,warehouse,low,pending,,2025-02-06,15:15,15:15,26,449.84,pharmaceuticals,Priya Patel,
STP-101862,R-007,Borivali,19.172279,72.924575,delivery,medium,pending,,2025-03-20,17:00,17:00,46,137.56,groceries,Sneha Iyer,Urgent delivery
STP-101863,R-020,Vashi,18.973304,72.924281,warehouse,low,pending,,2025-03-07,21:00,21:00,31,182.58,electronics,Rahul Mehta,
STP-101864,R-002,Kurla,19.286223,72.815867,pickup,low,completed,weather,2025-04-20,10:15,10:15,54,163.09,pharmaceuticals,Priya Patel,
STP-101865,R-003,Thane,19.227358,72.849194,warehouse,medium,completed,,2024-09-23,15:30,15:30,44,471.89,electronics,Vikram Singh,Urgent delivery
STP-101866,R-010,Andheri,18.975434,73.047094,delivery,medium,pending,,2024-07-17,19:45,19:45,24,364.32,pharmaceuticals,Priya Patel,
STP-101867,R-008,Thane,19.08887,72.796122,pickup,low,delayed,vehicle_issue,2024-02-05,20:30,20:30,8,57.44,pharmaceuticals,Amit Sharma,
STP-101868,R-002,Kurla,19.015391,72.880432,warehouse,low,delayed,,2024-05-09,22:00,22:00,57,10.2,electronics,Priya Patel,Call before arrival
STP-101869,R-014,Vashi,19.245034,72.880286,warehouse,low,failed,,2025-02-06,15:00,16:15,53,258.93,groceries,Vikram Singh,
STP-101870,R-007,Bandra,18.972844,73.098777,delivery,high,delayed,,2024-07-23,14:00,14:00,50,73.28,furniture,Priya Patel,Leave at doorstep
STP-101871,R-003,Kurla,19.165079,72.818988,pickup,low,completed,customer_unavailable,2024-11-27,21:30,21:30,58,454.58,groceries,Priya Patel,Call before arrival
STP-101872,R-020,Colaba,18.968273,72.935059,pickup,medium,pending,,2024-11-15,13:45,20:15,7,97.95,electronics,Priya Patel,
STP-101873,R-013,Borivali,19.022413,72.878232,warehouse,low,failed,customer_unavailable,2024-03-12,15:30,17:15,50,277.55,electronics,Priya Patel,Handle with care
STP-101874,R-015,Andheri,19.048108,73.05846,warehouse,medium,delayed,,2024-03-28,21:15,21:15,28,217.19,groceries,Rahul Mehta,
STP-101875,R-019,Bandra,19.190702,72.88706,delivery,high,failed,,2024-12-05,19:15,19:15,55,40.45,groceries,Amit Sharma,
STP-101876,R-007,Dadar,19.166285,73.08491,pickup,medium,completed,,2025-05-14,18:30,18:30,33,298.96,pharmaceuticals,Priya Patel,
STP-101877,R-001,Bandra,19.078032,72.792677,warehouse,high,pending,,2025-05-08,07:00,20:00,32,419.5,pharmaceuticals,Vikram Singh,
STP-101878,R-006,Thane,19.195261,73.040937,delivery,low,failed,traffic,2025-03-28,15:30,15:30,49,322.78,groceries,Vikram Singh,
STP-101879,R-012,Panvel,18.994636,72.791055,warehouse,high,delayed,vehicle_issue,2025-08-13,11:00,11:00,28,315.82,pharmaceuticals,Vikram Singh,Fragile
STP-101880,R-001,Kurla,19.053915,72.798757,delivery,medium,failed,customer_unavailable,2025-10-04,22:30,22:30,34,451.33,electronics,Sneha Iyer,
STP-101881,R-013,Borivali,19.126939,72.949916,delivery,medium,completed,traffic,2025-02-28,21:15,21:15,21,166.08,furniture,Amit Sharma,
STP-101882,R-009,Dadar,18.936352,73.054251,pickup,medium,failed,,2025-07-07,16:15,22:15,16,436.76,groceries,Amit Sharma,
STP-101883,R-001,Borivali,19.170258,72.805169,delivery,low,failed,customer_unavailable,2025-07-20,19:30,19:30,25,401.3,pharmaceuticals,Amit Sharma,
STP-101884,R-010,Borivali,19.17387,72.901696,pickup,medium,delayed,traffic,2024-10-07,15:00,15:00,46,335.78,pharmaceuticals,Rahul Mehta,
STP-101885,R-004,Dadar,19.066062,73.063434,pickup,medium,delayed,,2025-01-24,11:30,11:30,33,416.86,pharmaceuticals,Rahul Mehta,
STP-101886,R-018,Dadar,19.130465,72.858878,pickup,high,delayed,,2025-08-26,21:45,21:45,13,383.5,groceries,Amit Sharma,Fragile
STP-101887,R-005,Thane,19.269592,73.012601,delivery,medium,failed,traffic,2025-04-05,16:15,16:15,58,410.78,pharmaceuticals,Rahul Mehta,
STP-101888,R-004,Andheri,19.072888,72.946276,delivery,high,failed,vehicle_issue,2025-07-03,12:15,16:45,50,196.98,pharmaceuticals,Vikram Singh,
STP-101889,R-002,Thane,19.174408,72.896148,warehouse,medium,delayed,weather,2025-05-25,21:15,21:15,32,385.31,furniture,Priya Patel,
STP-101890,R-014,Dadar,19.103878,72.969647,pickup,medium,pending,customer_unavailable,2025-11-01,14:30,18:45,29,465.69,furniture,Amit Sharma,Leave at doorstep
STP-101891,R-016,Kurla,19.226538,72.907935,delivery,medium,pending,,2024-03-28,09:45,09:45,56,320.61,electronics,Rahul Mehta,
STP-101892,R-020,Dadar,19.247259,72.938922,delivery,low,pending,,2024-05-16,21:15,21:15,40,355.56,electronics,Amit Sharma,Handle with care
STP-101893,R-002,Thane,19.294137,72.78938,delivery,medium,failed,vehicle_issue,2024-01-03,13:00,13:00,16,154.56,furniture,Sneha Iyer,
STP-101894,R-016,Panvel,18.918088,73.079072,warehouse,medium,delayed,customer_unavailable,2024-11-30,15:30,17:30,17,295.24,electronics,Sneha Iyer,Leave at doorstep
STP-101895,R-009,Panvel,19.243754,72.932335,delivery,low,pending,,2025-07-19,07:45,13:00,18,83.99,pharmaceuticals,Priya Patel,
STP-101896,R-009,Powai,19.038838,72.903069,pickup,high,failed,weather,2024-10-13,22:15,22:30,41,213.43,furniture,Sneha Iyer,
STP-101897,R-010,Borivali,19.277678,72.892415,delivery,high,completed,,2024-07-29,07:30,08:45,18,329.24,electronics,Amit Sharma,
STP-101898,R-001,Bandra,19.055819,72.941957,warehouse,high,delayed,,2024-10-25,22:45,22:45,21,310.45,pharmaceuticals,Vikram Singh,
STP-101899,R-019,Vashi,19.130353,72.992905,pickup,low,pending,,2024-02-11,11:45,21:30,50,321.41,furniture,Priya Patel,Fragile
STP-101900,R-018,Bandra,19.2721,72.79201,pickup,medium,failed,traffic,2024-11-28,06:45,07:00,41,118.44,furniture,Rahul Mehta,Leave at doorstep
STP-101901,R-004,Panvel,19.138504,72.867178,warehouse,medium,failed,,2024-08-11,07:45,08:30,8,238.0,pharmaceuticals,Amit Sharma,Fragile
STP-101902,R-014,Thane,18.967054,72.950212,delivery,medium,completed,,2025-06-01,18:45,18:45,57,365.91,electronics,Amit Sharma,Urgent delivery
STP-101903,R-018,Dadar,18.904441,72.880406,delivery,low,delayed,,2025-02-09,09:30,10:15,33,109.59,furniture,Rahul Mehta,
STP-101904,R-013,Kurla,19.186166,72.951385,pickup,high,pending,vehicle_issue,2024-11-04,10:45,14:45,48,318.75,electronics,Vikram Singh,
STP-101905,R-013,Thane,18.918746,73.085887,delivery,high,pending,,2024-04-11,07:45,14:00,22,307.2,groceries,Rahul Mehta,
STP-101906,R-011,Kurla,19.023559,72.81241,delivery,low,pending,,2025-05-08,06:30,07:45,11,303.03,groceries,Vikram Singh,Urgent delivery
STP-101907,R-005,Dadar,19.071443,72.869117,delivery,low,completed,customer_unavailable,2025-11-18,21:00,21:45,35,494.76,pharmaceuticals,Priya Patel,
STP-101908,R-019,Thane,19.184595,72.978738,warehouse,high,failed,,2025-10-01,09:00,19:45,59,428.42,groceries,Sneha Iyer,Fragile
STP-101909,R-003,Borivali,19.294465,72.906415,warehouse,high,completed,,2024-12-23,12:45,12:45,31,172.71,pharmaceuticals,Amit Sharma,
STP-101910,R-003,Kurla,19.087508,72.929769,pickup,high,completed,,2025-01-25,11:15,11:30,19,212.24,groceries,Sneha Iyer,Call before arrival
STP-101911,R-012,Colaba,18.99773,72.883455,warehouse,low,completed,,2025-03-07,11:45,11:45,6,238.66,furniture,Rahul Mehta,Urgent delivery
STP-101912,R-019,Colaba,18.973725,72.986768,pickup,high,completed,,2025-12-17,22:45,22:45,7,240.87,pharmaceuticals,Sneha Iyer,
STP-101913,R-002,Thane,18.976656,73.002456,warehouse,medium,pending,,2024-11-05,10:00,10:00,53,273.14,furniture,Priya Patel,
STP-101914,R-001,Panvel,19.167634,72.928518,pickup,low,failed,,2025-04-30,22:45,22:45,42,350.84,electronics,Amit Sharma,Urgent delivery
STP-101915,R-006,Borivali,19.219278,72.953747,pickup,low,completed,,2025-06-03,17:00,18:00,16,289.8,electronics,Sneha Iyer,Leave at doorstep
STP-101916,R-005,Vashi,19.124168,72.9317,pickup,medium,completed,,2025-12-29,09:45,13:15,29,464.57,groceries,Sneha Iyer,Handle with care
STP-101917,R-004,Colaba,19.017199,72.923671,warehouse,high,pending,,2024-04-14,17:15,17:15,9,163.76,furniture,Amit Sharma,Call before arrival
STP-101918,R-001,Kurla,19.254594,73.09868,pickup,medium,delayed,,2024-11-17,06:30,21:00,23,136.09,electronics,Vikram Singh,
STP-101919,R-009,Thane,18.926925,72.888753,warehouse,low,delayed,,2025-07-01,19:00,19:00,38,286.88,electronics,Priya Patel,Leave at doorstep
STP-101920,R-001,Dadar,18.970175,72.814396,warehouse,medium,failed,customer_unavailable,2024-05-09,14:15,22:00,15,276.4,electronics,Sneha Iyer,
STP-101921,R-016,Thane,19.070761,73.058534,pickup,medium,pending,,2025-02-16,14:30,14:30,57,70.1,pharmaceuticals,Priya Patel,
STP-101922,R-011,Andheri,19.27581,72.91734,warehouse,high,pending,,2024-06-28,16:30,16:30,31,220.21,furniture,Amit Sharma,Handle with care
STP-101923,R-001,Panvel,19.288313,73.040917,delivery,high,failed,,2024-08-05,18:15,18:15,55,450.43,groceries,Priya Patel,
STP-101924,R-020,Andheri,19.091639,72.810068,warehouse,low,pending,,2024-07-16,16:15,16:15,50,114.59,groceries,Sneha Iyer,
STP-101925,R-016,Andheri,19.074463,72.887356,pickup,medium,failed,,2024-07-09,08:45,12:45,52,200.8,furniture,Sneha Iyer,Handle with care
STP-101926,R-012,Borivali,19.163521,72.771673,pickup,high,delayed,,2024-06-21,10:30,13:00,9,467.91,furniture,Sneha Iyer,Urgent delivery
STP-101927,R-004,Borivali,18.925244,72.882597,delivery,medium,delayed,traffic,2024-02-15,16:15,21:00,19,84.68,furniture,Rahul Mehta,Call before arrival
STP-101928,R-002,Powai,19.015014,73.073367,pickup,medium,failed,,2024-06-05,19:30,19:30,17,348.43,pharmaceuticals,Rahul Mehta,
STP-101929,R-008,Andheri,19.047772,72.925902,pickup,high,pending,,2025-05-03,19:45,19:45,35,125.56,groceries,Rahul Mehta,Handle with care
STP-101930,R-002,Panvel,19.248114,73.031035,pickup,low,failed,vehicle_issue,2024-12-01,19:15,22:00,50,170.24,pharmaceuticals,Sneha Iyer,Call before arrival
STP-101931,R-002,Andheri,19.119648,73.084155,pickup,low,pending,weather,2025-11-16,16:45,16:45,35,19.69,furniture,Rahul Mehta,
STP-101932,R-010,Colaba,19.295961,73.082274,pickup,medium,completed,customer_unavailable,2025-06-02,11:45,11:45,39,417.81,groceries,Amit Sharma,
STP-101933,R-010,Bandra,19.138245,72.904195,warehouse,low,pending,,2025-05-13,06:00,11:15,57,68.06,pharmaceuticals,Sneha Iyer,Leave at doorstep
STP-101934,R-007,Dadar,19.226825,72.859003,pickup,low,delayed,,2024-05-18,20:30,20:30,26,69.68,groceries,Rahul Mehta,
STP-101935,R-002,Bandra,18.991727,72.826254,delivery,high,completed,traffic,2025-10-07,11:30,11:30,18,58.36,pharmaceuticals,Amit Sharma,Call before arrival
STP-101936,R-007,Andheri,19.14749,72.80528,warehouse,medium,delayed,,2025-09-05,08:15,13:30,13,434.98,furniture,Priya Patel,Handle with care
STP-101937,R-020,Vashi,18.998937,72.847488,pickup,high,pending,,2025-10-02,13:30,17:00,50,246.24,electronics,Vikram Singh,Handle with care
STP-101938,R-014,Dadar,19.217819,72.843113,pickup,high,pending,,2025-05-21,10:15,16:00,48,217.95,groceries,Amit Sharma,
STP-101939,R-014,Panvel,19.083549,72.997053,warehouse,low,pending,,2024-06-19,16:45,16:45,19,423.22,electronics,Amit Sharma,Leave at doorstep
STP-101940,R-004,Borivali,18.993776,72.86639,warehouse,medium,completed,traffic,2025-02-07,07:15,16:15,42,78.89,groceries,Sneha Iyer,Call before arrival
STP-101941,R-020,Bandra,19.045175,72.932809,warehouse,high,failed,,2024-04-11,16:30,16:30,55,425.18,groceries,Amit Sharma,Handle with care
STP-101942,R-007,Vashi,19.022153,73.071696,warehouse,high,failed,,2025-07-01,07:30,08:45,28,73.36,electronics,Vikram Singh,
STP-101943,R-007,Vashi,19.12075,72.901029,delivery,high,pending,,2024-07-17,22:30,22:30,55,288.45,electronics,Amit Sharma,Fragile
STP-101944,R-002,Powai,19.065938,72.979078,pickup,medium,failed,customer_unavailable,2024-06-08,06:45,18:45,20,256.77,electronics,Vikram Singh,
STP-101945,R-018,Vashi,19.155869,73.028859,warehouse,low,completed,vehicle_issue,2024-08-26,12:00,12:00,19,320.7,pharmaceuticals,Rahul Mehta,
STP-101946,R-012,Thane,19.281907,72.96181,pickup,high,pending,vehicle_issue,2024-12-08,14:30,18:30,27,257.34,groceries,Vikram Singh,Fragile
STP-101947,R-003,Panvel,19.068944,72.83627,pickup,high,delayed,,2025-12-28,12:30,19:15,30,20.78,groceries,Vikram Singh,Leave at doorstep
STP-101948,R-007,Vashi,19.016922,72.94959,warehouse,high,completed,,2025-05-09,18:00,18:00,34,38.21,electronics,Rahul Mehta,Urgent delivery
STP-101949,R-018,Powai,19.161078,72.791575,warehouse,high,completed,,2024-07-15,09:00,16:00,18,195.68,furniture,Sneha Iyer,
STP-101950,R-005,Dadar,19.226007,73.03521,pickup,medium,delayed,,2025-04-17,17:15,17:15,49,375.07,furniture,Priya Patel,Handle with care
STP-101951,R-013,Andheri,18.947072,73.075395,warehouse,high,completed,,2024-11-25,11:45,18:00,15,310.14,pharmaceuticals,Sneha Iyer,
STP-101952,R-008,Colaba,19.22119,72.865342,delivery,low,completed,,2025-05-02,22:45,22:45,59,136.13,groceries,Amit Sharma,Handle with care
STP-101953,R-003,Bandra,19.099236,72.859878,pickup,high,failed,,2025-05-18,19:30,19:30,6,94.57,groceries,Sneha Iyer,
STP-101954,R-003,Colaba,19.053687,72.978771,pickup,low,completed,,2025-01-17,08:30,09:30,37,422.5,pharmaceuticals,Sneha Iyer,
STP-101955,R-016,Dadar,19.038024,73.017316,delivery,high,failed,,2024-05-02,14:30,14:30,54,418.27,furniture,Sneha Iyer,
STP-101956,R-002,Bandra,19.212947,72.898905,delivery,high,pending,,2025-04-24,12:45,15:00,25,176.53,pharmaceuticals,Rahul Mehta,Handle with care
STP-101957,R-002,Thane,19.232781,73.019875,delivery,medium,delayed,,2024-09-04,08:15,21:45,41,203.17,pharmaceuticals,Sneha Iyer,
STP-101958,R-013,Dadar,19.056144,72.890234,pickup,medium,delayed,,2025-06-17,22:00,22:00,14,387.52,pharmaceuticals,Rahul Mehta,Handle with care
