stop_id,route_id,location_name,lat,lon,stop_type,priority,status,delay_reason,scheduled_date,time_window_start,time_window_end,service_duration_min,cargo_weight_kg,cargo_type,contact_person,notes
STP-001100,RT-188,Madhavaram Depot,13.1499,80.2318,Customs,Medium,Cancelled,,2024-01-29,2024-01-29 14:00,2024-01-29 17:00,60,0,Textiles,Santosh Reddy,Parking available
STP-001101,RT-188,Pune Warehouse Central,18.5204,73.8567,Delivery,Low,Delayed,Driver illness,2024-02-25,2024-02-25 14:30,2024-02-25 18:00,15,1586,Pharmaceuticals,Sunita Rao,High security zone
STP-001102,RT-188,Ahmedabad GIDC,23.0225,72.5714,Customs,Medium,On Time,,2024-03-26,2024-03-26 12:30,2024-03-26 15:30,60,0,Electronics,Neha Desai,
STP-001103,RT-188,Nashik Depot,19.9975,73.7898,Delivery,Medium,Delayed,Driver illness,2024-02-04,2024-02-04 13:00,2024-02-04 17:30,15,1168,Auto Parts,Santosh Reddy,
STP-001104,RT-189,Uppal Distribution,17.4062,78.5604,Meeting,Medium,Scheduled,,2024-03-07,2024-03-07 14:00,2024-03-07 18:30,45,0,Perishables,Neha Desai,
STP-001105,RT-189,Lucknow Cargo Hub,26.8467,80.9462,Meeting,High,On Time,,2024-03-21,2024-03-21 09:30,2024-03-21 11:00,45,0,Auto Parts,Ravi Krishnan,Call 30 min before arrival
STP-001106,RT-189,BKC Corporate HQ,19.0658,72.8692,Warehouse,Low,Cancelled,,2024-03-28,2024-03-28 11:30,2024-03-28 14:30,30,519,Pharmaceuticals,Kavita Joshi,Call 30 min before arrival
STP-001107,RT-189,Patancheru Depot,17.5334,78.2636,Delivery,Medium,Scheduled,,2024-01-27,2024-01-27 11:30,2024-01-27 13:30,15,1609,Documents,Rajesh Singh,
STP-001108,RT-189,HITEC City Warehouse,17.4435,78.3772,Customs,Medium,Delayed,Weather delay,2024-02-09,2024-02-09 10:00,2024-02-09 13:00,60,0,Textiles,Kavita Joshi,Requires forklift
STP-001109,RT-189,Shamshabad Cargo,17.2403,78.4294,Warehouse,Medium,Scheduled,,2024-02-13,2024-02-13 14:30,2024-02-13 17:30,30,1974,FMCG,Priya Nair,Call 30 min before arrival
STP-001110,RT-189,Kolkata Dock Logistics,22.5726,88.3639,Delivery,Medium,Delayed,Traffic congestion,2024-03-09,2024-03-09 11:00,2024-03-09 15:30,15,416,Electronics,Suresh Patil,
STP-001111,RT-189,Dankuni Distribution,22.6748,88.2731,Customs,High,Scheduled,,2024-02-15,2024-02-15 12:30,2024-02-15 16:00,60,0,Electronics,Sunita Rao,High security zone
STP-001112,RT-189,Salt Lake Warehouse,22.5831,88.4177,Meeting,Low,On Time,,2024-02-26,2024-02-26 12:00,2024-02-26 14:00,45,0,Perishables,Vinod Yadav,Call 30 min before arrival
STP-001113,RT-189,Howrah Industrial Hub,22.618,88.3292,Pickup,Low,On Time,,2024-01-29,2024-01-29 10:30,2024-01-29 12:00,10,617,FMCG,Ramesh Kumar,
STP-001114,RT-190,Bhubaneswar Depot,20.2961,85.8245,Warehouse,Medium,On Time,,2024-01-31,2024-01-31 12:30,2024-01-31 15:30,30,1429,FMCG,Priya Nair,Temperature controlled
STP-001115,RT-190,Ambattur Industrial,13.0978,80.1609,Warehouse,Medium,Scheduled,,2024-03-01,2024-03-01 08:30,2024-03-01 12:00,30,1247,FMCG,Neha Desai,Parking available
STP-001116,RT-190,Bommanahalli Pickup,12.9133,77.6398,Warehouse,Medium,Delayed,Customer not available,2024-02-04,2024-02-04 10:00,2024-02-04 13:30,30,1220,Auto Parts,Suresh Patil,Requires forklift
STP-001117,RT-190,Kolkata Dock Logistics,22.5726,88.3639,Delivery,Medium,Delayed,Traffic congestion,2024-03-02,2024-03-02 07:00,2024-03-02 10:00,15,1965,Perishables,Vinod Yadav,High security zone
STP-001118,RT-190,Bhopal Central Depot,23.2599,77.4126,Customs,Low,Delayed,Weather delay,2024-01-18,2024-01-18 14:30,2024-01-18 17:00,60,0,Textiles,Neha Desai,High security zone
STP-001119,RT-190,Howrah Industrial Hub,22.618,88.3292,Delivery,Medium,Cancelled,,2024-03-10,2024-03-10 13:30,2024-03-10 15:00,15,118,Perishables,Ravi Krishnan,Parking available
STP-001120,RT-190,Hinjewadi Tech Zone,18.5912,73.7389,Meeting,Low,Delayed,Vehicle breakdown,2024-01-09,2024-01-09 08:30,2024-01-09 12:00,45,0,Textiles,Ravi Krishnan,Requires forklift
STP-001121,RT-190,Raipur Warehouse,21.2514,81.6296,Warehouse,High,On Time,,2024-01-16,2024-01-16 14:30,2024-01-16 18:00,30,836,Textiles,Neha Desai,
STP-001122,RT-190,Pune Warehouse Central,18.5204,73.8567,Warehouse,Medium,On Time,,2024-02-13,2024-02-13 14:00,2024-02-13 16:00,30,373,Perishables,Deepak Mehta,High security zone
STP-001123,RT-190,Uppal Distribution,17.4062,78.5604,Pickup,High,On Time,,2024-01-30,2024-01-30 13:30,2024-01-30 15:00,10,1549,Electronics,Manish Gupta,High security zone
STP-001124,RT-190,Dankuni Distribution,22.6748,88.2731,Delivery,Medium,On Time,,2024-02-17,2024-02-17 07:00,2024-02-17 11:00,15,1093,Electronics,Ramesh Kumar,Parking available
STP-001125,RT-190,Yeshwanthpur Junction,13.0299,77.552,Pickup,High,On Time,,2024-01-23,2024-01-23 12:00,2024-01-23 14:30,10,457,Pharmaceuticals,Suresh Patil,Requires forklift
STP-001126,RT-190,Surat Textile Hub,21.1702,72.8311,Meeting,Medium,On Time,,2024-01-23,2024-01-23 14:00,2024-01-23 18:30,45,0,Electronics,Amit Tiwari,Gate closes at 17:00
STP-001127,RT-190,Nagpur Cold Chain,21.1458,79.0882,Warehouse,Medium,Scheduled,,2024-02-14,2024-02-14 11:00,2024-02-14 13:00,30,1029,FMCG,Santosh Reddy,Requires forklift
STP-001128,RT-190,Peenya Industrial Depot,13.0283,77.518,Rest,Low,Scheduled,,2024-03-11,2024-03-11 14:30,2024-03-11 18:30,20,0,Perishables,Manish Gupta,Gate closes at 17:00
STP-001129,RT-190,Agra Distribution,27.1767,78.0081,Delivery,Medium,On Time,,2024-01-25,2024-01-25 10:30,2024-01-25 13:00,15,1887,Auto Parts,Ravi Krishnan,Gate closes at 17:00
STP-001130,RT-190,Connaught Place Hub,28.6315,77.2167,Warehouse,High,On Time,,2024-03-13,2024-03-13 12:30,2024-03-13 16:00,30,287,Auto Parts,Ravi Krishnan,Temperature controlled
STP-001131,RT-190,Ludhiana Warehouse,30.901,75.8573,Delivery,Medium,On Time,,2024-02-18,2024-02-18 13:00,2024-02-18 16:30,15,223,Pharmaceuticals,Manish Gupta,
STP-001132,RT-190,Electronic City Hub,12.8399,77.677,Meeting,Medium,On Time,,2024-03-30,2024-03-30 11:00,2024-03-30 15:00,45,0,Electronics,Vinod Yadav,Requires forklift
STP-001133,RT-191,Chandigarh Distribution,30.7333,76.7794,Warehouse,Medium,On Time,,2024-02-17,2024-02-17 09:00,2024-02-17 13:00,30,1955,FMCG,Amit Tiwari,Temperature controlled
STP-001134,RT-191,Ahmedabad GIDC,23.0225,72.5714,Warehouse,High,Scheduled,,2024-01-27,2024-01-27 10:00,2024-01-27 13:00,30,431,Perishables,Suresh Patil,High security zone
STP-001135,RT-191,Agra Distribution,27.1767,78.0081,Delivery,Medium,Scheduled,,2024-02-19,2024-02-19 12:00,2024-02-19 14:30,15,833,Electronics,Rajesh Singh,Requires forklift
STP-001136,RT-191,Kanpur Industrial,26.4499,80.3319,Meeting,Medium,Scheduled,,2024-03-28,2024-03-28 11:30,2024-03-28 14:00,45,0,Perishables,Neha Desai,High security zone
STP-001137,RT-191,Lucknow Cargo Hub,26.8467,80.9462,Pickup,High,On Time,,2024-02-05,2024-02-05 13:00,2024-02-05 16:30,10,31,Perishables,Neha Desai,
STP-001138,RT-191,Vadodara Depot,22.3072,73.1812,Delivery,Low,Delayed,Traffic congestion,2024-03-29,2024-03-29 09:00,2024-03-29 13:00,15,335,Documents,Kavita Joshi,Gate closes at 17:00
STP-001139,RT-191,Rajkot Warehouse,22.3039,70.8022,Delivery,Medium,On Time,,2024-03-29,2024-03-29 11:30,2024-03-29 15:30,15,593,Documents,Santosh Reddy,High security zone
STP-001140,RT-191,Surat Textile Hub,21.1702,72.8311,Delivery,High,On Time,,2024-03-12,2024-03-12 10:30,2024-03-12 12:00,15,83,Auto Parts,Kavita Joshi,Gate closes at 17:00
STP-001141,RT-191,Jaipur Logistics Park,26.9124,75.7873,Delivery,High,On Time,,2024-01-11,2024-01-11 13:00,2024-01-11 15:00,15,769,Auto Parts,Neha Desai,Requires forklift
STP-001142,RT-191,Ludhiana Warehouse,30.901,75.8573,Pickup,Low,Scheduled,,2024-02-10,2024-02-10 10:00,2024-02-10 12:00,10,709,Documents,Vinod Yadav,Requires forklift
STP-001143,RT-191,Madurai Warehouse,9.9252,78.1198,Pickup,Medium,On Time,,2024-02-18,2024-02-18 07:00,2024-02-18 10:30,10,471,FMCG,Arjun Verma,Temperature controlled
STP-001144,RT-192,Jaipur Logistics Park,26.9124,75.7873,Pickup,Medium,On Time,,2024-02-11,2024-02-11 09:30,2024-02-11 13:00,10,222,Perishables,Anil Sharma,Call 30 min before arrival
STP-001145,RT-192,Kochi Port Terminal,9.9312,76.2673,Pickup,Medium,Delayed,Traffic congestion,2024-01-16,2024-01-16 13:00,2024-01-16 17:00,10,50,Perishables,Sunita Rao,
STP-001146,RT-192,Chandigarh Distribution,30.7333,76.7794,Customs,Medium,Scheduled,,2024-03-19,2024-03-19 11:30,2024-03-19 15:30,60,0,FMCG,Arjun Verma,
STP-001147,RT-192,Lucknow Cargo Hub,26.8467,80.9462,Meeting,Medium,On Time,,2024-01-20,2024-01-20 14:30,2024-01-20 17:30,45,0,Pharmaceuticals,Arjun Verma,Requires forklift
STP-001148,RT-192,Visakhapatnam Port,17.6868,83.2185,Rest,Medium,Scheduled,,2024-02-17,2024-02-17 11:00,2024-02-17 13:30,20,0,FMCG,Ramesh Kumar,
STP-001149,RT-192,Madurai Warehouse,9.9252,78.1198,Pickup,Low,Scheduled,,2024-01-17,2024-01-17 10:30,2024-01-17 13:00,10,872,Auto Parts,Kavita Joshi,
STP-001150,RT-192,Agra Distribution,27.1767,78.0081,Pickup,Medium,Delayed,Vehicle breakdown,2024-02-11,2024-02-11 12:30,2024-02-11 15:00,10,513,FMCG,Neha Desai,Temperature controlled
STP-001151,RT-192,Ranchi Distribution,23.3441,85.3096,Meeting,Low,Delayed,Vehicle breakdown,2024-03-11,2024-03-11 12:30,2024-03-11 15:30,45,0,Auto Parts,Rajesh Singh,
STP-001152,RT-192,Rajkot Warehouse,22.3039,70.8022,Delivery,Medium,On Time,,2024-02-22,2024-02-22 11:00,2024-02-22 15:00,15,1139,FMCG,Arjun Verma,
STP-001153,RT-192,Kanpur Industrial,26.4499,80.3319,Customs,Medium,Delayed,Vehicle breakdown,2024-03-29,2024-03-29 14:00,2024-03-29 16:30,60,0,Pharmaceuticals,Neha Desai,Requires forklift
STP-001154,RT-192,Ludhiana Warehouse,30.901,75.8573,Meeting,Medium,On Time,,2024-02-22,2024-02-22 10:30,2024-02-22 12:30,45,0,Perishables,Rajesh Singh,
STP-001155,RT-192,Ambattur Industrial,13.0978,80.1609,Delivery,Low,On Time,,2024-01-13,2024-01-13 07:00,2024-01-13 11:00,15,1894,Documents,Sunita Rao,Call 30 min before arrival
STP-001156,RT-192,Ghaziabad Cold Chain,28.6692,77.4538,Delivery,High,Scheduled,,2024-01-20,2024-01-20 12:00,2024-01-20 14:30,15,753,Textiles,Amit Tiwari,Parking available
STP-001157,RT-192,Coimbatore Industrial,11.0168,76.9558,Meeting,Low,On Time,,2024-01-23,2024-01-23 14:30,2024-01-23 17:30,45,0,Textiles,Rajesh Singh,Requires forklift
STP-001158,RT-193,Kalyan Junction,19.2403,73.1305,Customs,Low,On Time,,2024-01-18,2024-01-18 08:30,2024-01-18 10:30,60,0,FMCG,Ravi Krishnan,Call 30 min before arrival
STP-001159,RT-193,Bommanahalli Pickup,12.9133,77.6398,Meeting,Low,Scheduled,,2024-03-15,2024-03-15 12:00,2024-03-15 15:30,45,0,Auto Parts,Arjun Verma,Parking available
STP-001160,RT-193,Mulund Cold Storage,19.1726,72.9559,Customs,Low,Delayed,Vehicle breakdown,2024-01-23,2024-01-23 12:00,2024-01-23 14:30,60,0,Electronics,Amit Tiwari,Temperature controlled
STP-001161,RT-193,Shamshabad Cargo,17.2403,78.4294,Rest,Medium,Delayed,Document missing,2024-03-18,2024-03-18 08:30,2024-03-18 11:00,20,0,Auto Parts,Rajesh Singh,Parking available
STP-001162,RT-193,Indore Logistics Hub,22.7196,75.8577,Customs,High,Scheduled,,2024-01-04,2024-01-04 11:30,2024-01-04 15:30,60,0,Electronics,Arjun Verma,Temperature controlled
STP-001163,RT-193,Ahmedabad GIDC,23.0225,72.5714,Warehouse,Medium,Delayed,Weather delay,2024-01-06,2024-01-06 13:30,2024-01-06 16:30,30,1139,Electronics,Rajesh Singh,Call 30 min before arrival
STP-001164,RT-193,Aurangabad Hub,19.8762,75.3433,Warehouse,High,On Time,,2024-03-01,2024-03-01 13:30,2024-03-01 15:30,30,1386,Pharmaceuticals,Neha Desai,
STP-001165,RT-193,Nashik Depot,19.9975,73.7898,Delivery,Low,Delayed,Document missing,2024-02-13,2024-02-13 13:00,2024-02-13 16:30,15,405,Auto Parts,Vinod Yadav,High security zone
STP-001166,RT-193,Kolkata Dock Logistics,22.5726,88.3639,Delivery,Medium,Scheduled,,2024-02-10,2024-02-10 08:00,2024-02-10 12:00,15,1661,Documents,Suresh Patil,Temperature controlled
STP-001167,RT-193,Patna Cargo Center,25.5941,85.1376,Delivery,Medium,On Time,,2024-01-31,2024-01-31 09:00,2024-01-31 13:00,15,37,Perishables,Ravi Krishnan,Parking available
STP-001168,RT-193,Surat Textile Hub,21.1702,72.8311,Customs,Medium,Scheduled,,2024-03-21,2024-03-21 09:30,2024-03-21 13:30,60,0,Electronics,Santosh Reddy,Gate closes at 17:00
STP-001169,RT-193,Madhavaram Depot,13.1499,80.2318,Delivery,High,On Time,,2024-01-12,2024-01-12 08:00,2024-01-12 10:00,15,1414,FMCG,Anil Sharma,Call 30 min before arrival
STP-001170,RT-193,Chandigarh Distribution,30.7333,76.7794,Warehouse,Medium,On Time,,2024-01-26,2024-01-26 10:30,2024-01-26 13:00,30,1508,Perishables,Santosh Reddy,Call 30 min before arrival
STP-001171,RT-193,Gurgaon Logistics Park,28.4595,77.0266,Pickup,Medium,Scheduled,,2024-01-26,2024-01-26 08:30,2024-01-26 10:00,10,1188,FMCG,Neha Desai,Gate closes at 17:00
STP-001172,RT-193,Kochi Port Terminal,9.9312,76.2673,Warehouse,High,Delayed,Document missing,2024-01-30,2024-01-30 09:00,2024-01-30 12:30,30,617,Textiles,Deepak Mehta,High security zone
STP-001173,RT-193,Lonavala Transit Stop,18.7515,73.4061,Delivery,Medium,On Time,,2024-01-31,2024-01-31 12:00,2024-01-31 16:30,15,340,Electronics,Ramesh Kumar,Gate closes at 17:00
STP-001174,RT-193,Raipur Warehouse,21.2514,81.6296,Pickup,Low,On Time,,2024-02-25,2024-02-25 07:00,2024-02-25 11:30,10,1534,Perishables,Suresh Patil,Parking available
STP-001175,RT-193,Rajkot Warehouse,22.3039,70.8022,Meeting,Low,Delayed,Weather delay,2024-03-28,2024-03-28 12:00,2024-03-28 16:30,45,0,Auto Parts,Priya Nair,
STP-001176,RT-194,Electronic City Hub,12.8399,77.677,Pickup,Low,On Time,,2024-02-29,2024-02-29 12:30,2024-02-29 15:30,10,1521,Documents,Deepak Mehta,
STP-001177,RT-194,HITEC City Warehouse,17.4435,78.3772,Customs,Low,On Time,,2024-03-21,2024-03-21 12:00,2024-03-21 15:30,60,0,Auto Parts,Ravi Krishnan,Requires forklift
STP-001178,RT-194,Faridabad Warehouse,28.4089,77.3178,Delivery,Low,On Time,,2024-01-03,2024-01-03 10:30,2024-01-03 12:30,15,700,FMCG,Ramesh Kumar,
STP-001179,RT-194,Kanpur Industrial,26.4499,80.3319,Pickup,Medium,On Time,,2024-01-25,2024-01-25 11:30,2024-01-25 13:30,10,1950,Documents,Rajesh Singh,
STP-001180,RT-194,Aurangabad Hub,19.8762,75.3433,Rest,High,On Time,,2024-02-11,2024-02-11 08:30,2024-02-11 10:30,20,0,Textiles,Kavita Joshi,Temperature controlled
STP-001181,RT-194,Delhi Cargo Terminal,28.5562,77.1,Pickup,High,Delayed,Customer not available,2024-01-21,2024-01-21 11:30,2024-01-21 15:30,10,1262,Electronics,Santosh Reddy,Requires forklift
STP-001182,RT-194,Shamshabad Cargo,17.2403,78.4294,Pickup,Medium,On Time,,2024-01-17,2024-01-17 12:30,2024-01-17 16:30,10,925,Pharmaceuticals,Deepak Mehta,Temperature controlled
STP-001183,RT-194,Agra Distribution,27.1767,78.0081,Delivery,Medium,Delayed,Document missing,2024-03-22,2024-03-22 10:30,2024-03-22 13:30,15,1635,Pharmaceuticals,Neha Desai,Temperature controlled
STP-001184,RT-194,Hinjewadi Tech Zone,18.5912,73.7389,Customs,Low,On Time,,2024-03-16,2024-03-16 10:00,2024-03-16 14:00,60,0,Auto Parts,Amit Tiwari,Call 30 min before arrival
STP-001185,RT-194,Pimpri Depot,18.6298,73.7997,Delivery,Low,On Time,,2024-03-20,2024-03-20 13:30,2024-03-20 15:00,15,957,Textiles,Amit Tiwari,High security zone
STP-001186,RT-194,Dankuni Distribution,22.6748,88.2731,Delivery,Medium,On Time,,2024-01-19,2024-01-19 10:30,2024-01-19 13:00,15,467,Perishables,Ramesh Kumar,Parking available
STP-001187,RT-194,Kalyan Junction,19.2403,73.1305,Pickup,Medium,Delayed,Document missing,2024-02-10,2024-02-10 09:30,2024-02-10 12:30,10,419,Documents,Ravi Krishnan,Temperature controlled
STP-001188,RT-194,BKC Corporate HQ,19.0658,72.8692,Rest,Medium,On Time,,2024-01-08,2024-01-08 08:00,2024-01-08 11:30,20,0,Auto Parts,Deepak Mehta,Call 30 min before arrival
STP-001189,RT-194,Chandigarh Distribution,30.7333,76.7794,Delivery,Medium,On Time,,2024-01-04,2024-01-04 11:30,2024-01-04 13:00,15,1598,FMCG,Kavita Joshi,
STP-001190,RT-194,Whitefield Warehouse,12.9698,77.75,Meeting,Medium,On Time,,2024-02-05,2024-02-05 12:30,2024-02-05 14:30,45,0,Textiles,Kavita Joshi,High security zone
STP-001191,RT-195,Kalyan Junction,19.2403,73.1305,Pickup,High,On Time,,2024-02-11,2024-02-11 13:30,2024-02-11 17:00,10,1722,Documents,Ramesh Kumar,High security zone
STP-001192,RT-195,Dankuni Distribution,22.6748,88.2731,Delivery,Low,On Time,,2024-01-08,2024-01-08 07:00,2024-01-08 11:30,15,149,FMCG,Rajesh Singh,Gate closes at 17:00
STP-001193,RT-195,Panvel Port Gate,18.9894,73.1175,Pickup,Low,On Time,,2024-02-16,2024-02-16 10:30,2024-02-16 12:30,10,713,Documents,Suresh Patil,
STP-001194,RT-195,Delhi Cargo Terminal,28.5562,77.1,Pickup,High,Scheduled,,2024-02-20,2024-02-20 13:00,2024-02-20 17:00,10,928,FMCG,Suresh Patil,High security zone
STP-001195,RT-195,Andheri Distribution Hub,19.1196,72.8464,Delivery,High,On Time,,2024-03-23,2024-03-23 07:00,2024-03-23 09:30,15,458,Documents,Anil Sharma,Requires forklift
STP-001196,RT-195,Mulund Cold Storage,19.1726,72.9559,Rest,High,On Time,,2024-02-19,2024-02-19 12:30,2024-02-19 15:00,20,0,Pharmaceuticals,Kavita Joshi,Call 30 min before arrival
STP-001197,RT-195,Thane Depot,19.2183,72.9781,Meeting,Medium,On Time,,2024-01-26,2024-01-26 08:00,2024-01-26 10:00,45,0,Auto Parts,Ramesh Kumar,Parking available
STP-001198,RT-195,Guwahati North Hub,26.1445,91.7362,Warehouse,Medium,On Time,,2024-01-22,2024-01-22 12:30,2024-01-22 16:00,30,25,Perishables,Neha Desai,High security zone
STP-001199,RT-195,Bhopal Central Depot,23.2599,77.4126,Delivery,Medium,On Time,,2024-01-26,2024-01-26 13:30,2024-01-26 15:30,15,1848,Pharmaceuticals,Deepak Mehta,Gate closes at 17:00
STP-001200,RT-195,Kolkata Dock Logistics,22.5726,88.3639,Meeting,Medium,On Time,,2024-03-24,2024-03-24 14:30,2024-03-24 18:00,45,0,Electronics,Deepak Mehta,Gate closes at 17:00
STP-001201,RT-195,Madhavaram Depot,13.1499,80.2318,Warehouse,Low,On Time,,2024-02-08,2024-02-08 10:00,2024-02-08 14:30,30,121,Perishables,Arjun Verma,Temperature controlled
STP-001202,RT-195,Electronic City Hub,12.8399,77.677,Meeting,Low,On Time,,2024-03-06,2024-03-06 11:00,2024-03-06 13:30,45,0,Documents,Rajesh Singh,Parking available
STP-001203,RT-195,Uran Customs Terminal,18.8921,72.9448,Delivery,Low,Delayed,Vehicle breakdown,2024-02-11,2024-02-11 13:30,2024-02-11 17:30,15,1895,Auto Parts,Kavita Joshi,High security zone
STP-001204,RT-195,Patna Cargo Center,25.5941,85.1376,Warehouse,Medium,Scheduled,,2024-03-19,2024-03-19 10:00,2024-03-19 12:00,30,1278,Electronics,Sunita Rao,Call 30 min before arrival
STP-001205,RT-195,Lucknow Cargo Hub,26.8467,80.9462,Customs,Low,On Time,,2024-02-18,2024-02-18 11:00,2024-02-18 14:00,60,0,FMCG,Arjun Verma,Temperature controlled
STP-001206,RT-196,Nashik Depot,19.9975,73.7898,Delivery,Medium,On Time,,2024-01-23,2024-01-23 07:00,2024-01-23 10:00,15,490,Auto Parts,Sunita Rao,High security zone
STP-001207,RT-196,Chennai Port Logistics,13.0967,80.29,Delivery,Low,On Time,,2024-03-29,2024-03-29 14:00,2024-03-29 16:00,15,1398,Auto Parts,Ramesh Kumar,Call 30 min before arrival
STP-001208,RT-196,Agra Distribution,27.1767,78.0081,Pickup,Low,Cancelled,,2024-01-02,2024-01-02 13:00,2024-01-02 15:00,10,1804,Pharmaceuticals,Neha Desai,High security zone
STP-001209,RT-196,Ranchi Distribution,23.3441,85.3096,Warehouse,Medium,On Time,,2024-03-26,2024-03-26 11:30,2024-03-26 13:00,30,927,Documents,Ramesh Kumar,Call 30 min before arrival
STP-001210,RT-196,Electronic City Hub,12.8399,77.677,Customs,Low,Delayed,Customs hold,2024-03-30,2024-03-30 13:30,2024-03-30 17:00,60,0,Electronics,Vinod Yadav,Parking available
STP-001211,RT-196,Navi Mumbai Logistics,19.033,73.0297,Delivery,Medium,Delayed,Document missing,2024-01-21,2024-01-21 14:30,2024-01-21 18:30,15,308,Pharmaceuticals,Neha Desai,Parking available
STP-001212,RT-196,Gurgaon Logistics Park,28.4595,77.0266,Pickup,Medium,Scheduled,,2024-02-14,2024-02-14 12:30,2024-02-14 15:00,10,1549,Auto Parts,Arjun Verma,
STP-001213,RT-196,Bommanahalli Pickup,12.9133,77.6398,Pickup,Medium,On Time,,2024-02-12,2024-02-12 11:30,2024-02-12 13:30,10,1114,Documents,Arjun Verma,Requires forklift
STP-001214,RT-196,Vadodara Depot,22.3072,73.1812,Customs,Medium,Cancelled,,2024-02-13,2024-02-13 09:00,2024-02-13 13:00,60,0,Documents,Anil Sharma,
STP-001215,RT-196,Andheri Distribution Hub,19.1196,72.8464,Delivery,Medium,Delayed,Weather delay,2024-03-10,2024-03-10 08:00,2024-03-10 12:00,15,1923,Textiles,Arjun Verma,Requires forklift
STP-001216,RT-196,Faridabad Warehouse,28.4089,77.3178,Warehouse,Medium,On Time,,2024-01-15,2024-01-15 12:30,2024-01-15 15:30,30,818,Textiles,Arjun Verma,
STP-001217,RT-196,Coimbatore Industrial,11.0168,76.9558,Delivery,Medium,On Time,,2024-01-14,2024-01-14 13:00,2024-01-14 17:30,15,1431,Documents,Anil Sharma,Call 30 min before arrival
STP-001218,RT-196,BKC Corporate HQ,19.0658,72.8692,Customs,Low,On Time,,2024-01-19,2024-01-19 08:00,2024-01-19 11:30,60,0,Auto Parts,Vinod Yadav,Temperature controlled
STP-001219,RT-196,Mulund Cold Storage,19.1726,72.9559,Pickup,High,On Time,,2024-01-03,2024-01-03 10:00,2024-01-03 12:30,10,390,Documents,Ravi Krishnan,Gate closes at 17:00
STP-001220,RT-196,Visakhapatnam Port,17.6868,83.2185,Delivery,Medium,Delayed,Weather delay,2024-02-15,2024-02-15 08:30,2024-02-15 11:00,15,712,Auto Parts,Priya Nair,Temperature controlled
STP-001221,RT-196,Uran Customs Terminal,18.8921,72.9448,Delivery,Medium,Cancelled,,2024-03-19,2024-03-19 14:00,2024-03-19 18:30,15,1033,Pharmaceuticals,Priya Nair,Call 30 min before arrival
STP-001222,RT-196,Connaught Place Hub,28.6315,77.2167,Delivery,Medium,Scheduled,,2024-01-13,2024-01-13 13:30,2024-01-13 17:30,15,1412,Auto Parts,Ramesh Kumar,
STP-001223,RT-196,Sriperumbudur Hub,12.9674,79.9482,Delivery,Medium,On Time,,2024-02-02,2024-02-02 08:00,2024-02-02 11:00,15,1711,Perishables,Arjun Verma,Gate closes at 17:00
STP-001224,RT-196,Hadapsar Export Unit,18.5089,73.9259,Pickup,Low,On Time,,2024-03-01,2024-03-01 10:00,2024-03-01 14:30,10,1601,Perishables,Sunita Rao,
STP-001225,RT-197,Pimpri Depot,18.6298,73.7997,Delivery,High,On Time,,2024-03-13,2024-03-13 11:30,2024-03-13 15:00,15,250,Perishables,Manish Gupta,
STP-001226,RT-197,Delhi Cargo Terminal,28.5562,77.1,Delivery,Medium,On Time,,2024-02-07,2024-02-07 09:30,2024-02-07 11:30,15,327,Documents,Suresh Patil,Temperature controlled
